"episode_id";"episode_title";"year";"episode_rating";"episode_votes"
"tt4247352";"The Born";"2015";"8,2";"572"
"tt4247346";"Intruders";"2015";"8,1";"531"
"tt4247350";"The Battle for Red Hook";"2015";"8,0";"457"
"tt4247354";"The Assassin";"2015";"8,1";"549"
"tt4247356";"Dead End";"2015";"8,2";"443"
"tt4247358";"Fallen Light";"2015";"7,4";"281"
"tt3973112";"The Night Train";"2015";"8,4";"634"
"tt4999208";"New York Strong";"2016";"7,9";"529"
"tt4999226";"Bad White";"2016";"7,8";"439"
"tt4999212";"First Born";"2016";"N/A";"N/A"
"tt4999228";"Gone But Not Forgotten";"2016";"7,9";"370"
"tt4999216";"Madness";"2016";"8,0";"288"
"tt4999220";"The Battle of Central Park";"2016";"8,2";"343"
"tt4999204";"Collaborators";"2016";"7,8";"362"
"tt4999210";"White Light";"2016";"8,5";"220"
"tt4999218";"Do Or Die";"2016";"8,8";"361"
"tt4926014";"The Fall";"2016";"8,4";"563"
"tt4999206";"Episode #3.11";"2016";"N/A";"N/A"
"tt4999222";"Episode #3.12";"2016";"N/A";"N/A"
"tt4999214";"Episode #3.13";"2016";"N/A";"N/A"
"tt6101544";"Episode #4.1";"2017";"N/A";"N/A"
"tt6141526";"Episode #4.5";"2017";"N/A";"N/A"
"tt6141682";"Episode #4.6";"2017";"N/A";"N/A"
"tt6141684";"Episode #4.7";"2017";"N/A";"N/A"
"tt6141692";"Episode #4.8";"2017";"N/A";"N/A"
"tt6141694";"Episode #4.9";"2017";"N/A";"N/A"
"tt4700596";"Episode #1.1";"2017";"8,7";"4295"
"tt4700604";"Episode #1.2";"2017";"8,5";"2961"
"tt4701640";"Episode #1.3";"2017";"8,5";"2167"
"tt4700678";"Episode #1.4";"2017";"8,9";"2405"
"tt4700680";"Episode #1.5";"2017";"8,5";"1874"
"tt4700682";"Episode #1.6";"2017";"8,9";"1961"
"tt4700686";"Episode #1.7";"2017";"9,1";"1904"
"tt4700598";"Episode #1.8";"2017";"9,3";"2439"
"tt6143054";"Chapter 1";"2017";"9,0";"4229"
"tt6157742";"Chapter 2";"2017";"8,4";"2740"
"tt6179252";"Chapter 3";"2017";"8,8";"2357"
"tt6162936";"Chapter 4";"2017";"8,8";"2378"
"tt6162934";"Chapter 5";"2017";"9,3";"2751"
"tt6162942";"Chapter 6";"2017";"8,3";"2096"
"tt6162948";"Chapter 7";"2017";"9,5";"2528"
"tt6162944";"Chapter 8";"2017";"8,7";"1607"
"tt6653454";"Episode #2.1";"2018";"N/A";"N/A"
"tt6703346";"Episode #2.10";"2018";"N/A";"N/A"
"tt1648586";"Pilot";"2010";"7,6";"958"
"tt1678670";"Poker/Divorce";"2010";"8,0";"739"
"tt1678669";"Dr. Ben/Nick";"2010";"8,1";"723"
"tt1678671";"So Old/Playdate";"2010";"8,1";"680"
"tt1697261";"Travel Day/South";"2010";"8,2";"594"
"tt1697006";"Heckler/Cop Movie";"2010";"8,3";"627"
"tt1702824";"Double Date/Mom";"2010";"8,1";"535"
"tt1711170";"Dogpound";"2010";"8,0";"478"
"tt1717353";"Bully";"2010";"8,8";"578"
"tt1717354";"Dentist/Tarese";"2010";"7,8";"470"
"tt1718436";"God";"2010";"8,1";"563"
"tt1722049";"Gym";"2010";"8,3";"454"
"tt1722050";"Night Out";"2010";"8,4";"481"
"tt1844124";"Pregnant";"2011";"8,1";"516"
"tt1987913";"Country Drive";"2011";"7,9";"367"
"tt1994921";"Subway/Pamela";"2011";"8,6";"548"
"tt2000117";"Oh Louie/Tickets";"2011";"8,1";"437"
"tt2012391";"Come On, God";"2011";"8,9";"561"
"tt1945794";"Eddie";"2011";"8,7";"605"
"tt1900291";"Halloween/Ellie";"2011";"7,8";"382"
"tt2019387";"Duckling";"2011";"9,2";"866"
"tt2029767";"Niece";"2011";"8,0";"264"
"tt2037574";"New Jersey/Airport";"2011";"8,5";"475"
"tt2117433";"Something Is Wrong";"2012";"7,9";"549"
"tt2210346";"Telling Jokes/Set Up";"2012";"8,1";"456"
"tt2210354";"Miami";"2012";"8,2";"450"
"tt2210378";"Daddy's Girlfriend: Part 1";"2012";"8,5";"515"
"tt2210366";"Daddy's Girlfriend: Part 2";"2012";"8,6";"527"
"tt2260188";"Barney/Never";"2012";"8,6";"516"
"tt2260198";"Dad";"2012";"8,0";"494"
"tt2260210";"Looking for Liz/Lilly Changes";"2012";"7,8";"390"
"tt2260216";"Late Show: Part 1";"2012";"8,3";"380"
"tt2260224";"Late Show: Part 2";"2012";"8,7";"415"
"tt2260232";"Late Show: Part 3";"2012";"9,3";"703"
"tt2260248";"New Year's Eve";"2012";"9,0";"656"
"tt2549028";"Back";"2014";"8,3";"504"
"tt3704072";"Model";"2014";"8,8";"603"
"tt3710674";"So Did the Fat Lady";"2014";"9,3";"823"
"tt3716884";"Elevator: Part 1";"2014";"8,1";"390"
"tt3716886";"Elevator: Part 2";"2014";"8,2";"455"
"tt3735762";"Elevator: Part 3";"2014";"8,5";"387"
"tt3735764";"Elevator: Part 4";"2014";"8,1";"400"
"tt3735768";"Elevator: Part 5";"2014";"7,9";"381"
"tt3735798";"Elevator: Part 6";"2014";"8,3";"387"
"tt3750904";"Pamela: Part 1";"2014";"7,9";"356"
"tt3750906";"In the Woods: Part 1";"2014";"9,3";"779"
"tt3759210";"In the Woods: Part 2";"2014";"9,5";"874"
"tt3775760";"Pamela: Part 2";"2014";"8,4";"365"
"tt3775768";"Pamela: Part 3";"2014";"8,4";"370"
"tt3886616";"Pot Luck";"2015";"8,6";"539"
"tt3893882";"A La Carte";"2015";"8,5";"420"
"tt3893884";"Cop Story";"2015";"8,6";"429"
"tt3893886";"Bobby's House";"2015";"8,2";"360"
"tt3893890";"Untitled";"2015";"8,9";"492"
"tt3886620";"The Road: Part 1";"2015";"7,9";"297"
"tt4368394";"The Road: Part 2";"2015";"8,4";"332"
"tt4529754";"Renoir";"2016";"7,5";"376"
"tt4713676";"Trainee";"2016";"7,4";"254"
"tt4713680";"Strays";"2016";"7,9";"88"
"tt4713746";"Easter in Bakersfield";"2016";"7,8";"137"
"tt4713718";"Uncle Dad";"2016";"8,5";"145"
"tt5066336";"DJ Twins";"2016";"8,1";"114"
"tt5066340";"Cowboys";"2016";"8,1";"113"
"tt5066342";"Sugar Pie";"2016";"8,4";"92"
"tt5065214";"Picnic";"2016";"8,6";"102"
"tt4703972";"Family Portrait";"2016";"8,8";"12"
"tt5065196";"Freaks";"2017";"8,3";"114"
"tt6158828";"Reverie";"2017";"8,1";"92"
"tt6320560";"Bail";"2017";"8,3";"79"
"tt6264040";"Ronald Reagan Library";"2017";"8,7";"107"
"tt6363614";"Fight";"2017";"8,0";"58"
"tt6363616";"Marthager";"2017";"7,8";"68"
"tt6363620";"Denver";"2017";"N/A";"N/A"
"tt6363618";"Funeral";"2017";"N/A";"N/A"
"tt6363622";"Yard Sale";"2017";"8,7";"78"
"tt6257478";"Episode #2.10";"2017";"N/A";"N/A"
"tt5689816";"The Big Bang";"2016";"8,4";"1006"
"tt5689976";"Streets on Lock";"2016";"8,6";"890"
"tt5689986";"Go for Broke";"2016";"8,4";"730"
"tt5689992";"The Streisand Effect";"2016";"8,3";"693"
"tt5691444";"Nobody Beats the Biebs";"2016";"8,2";"654"
"tt5711660";"Value";"2016";"8,0";"654"
"tt5699790";"B.A.N.";"2016";"9,3";"1305"
"tt5721504";"The Club";"2016";"8,8";"648"
"tt5853556";"Juneteenth";"2016";"8,5";"566"
"tt5776870";"The Jacket";"2016";"8,6";"539"
"tt6113298";"Episode #2.1";"2017";"N/A";"N/A"
"tt5708688";"Pilot";"2016";"7,5";"238"
"tt5711068";"Period";"2016";"N/A";"N/A"
"tt5711076";"Brown";"2016";"8,0";"197"
"tt5716672";"Woman Is the Something of the Something";"2016";"7,9";"162"
"tt5716674";"Future Fever";"2016";"N/A";"N/A"
"tt5716676";"Alarms";"2016";"N/A";"N/A"
"tt5716688";"Duke's Chorus";"2016";"N/A";"N/A"
"tt5716698";"Scary Fun";"2016";"N/A";"N/A"
"tt5716704";"Hair of the Dog";"2016";"N/A";"N/A"
"tt5712012";"Only Women Bleed";"2016";"N/A";"N/A"
"tt6080486";"Episode #2.1";"2017";"N/A";"N/A"
"tt2030547";"Pilot";"2011";"8,2";"4684"
"tt2065065";"Home Invasion";"2011";"8,2";"3441"
"tt2063035";"Murder House";"2011";"8,2";"2950"
"tt2040655";"Halloween: Part 1";"2011";"8,4";"3118"
"tt2074512";"Halloween: Part 2";"2011";"8,4";"2794"
"tt2074513";"Piggy Piggy";"2011";"8,2";"2451"
"tt2074514";"Open House";"2011";"8,2";"2787"
"tt2074515";"Rubber Man";"2011";"8,1";"2152"
"tt2074516";"Spooky Little Girl";"2011";"8,1";"2194"
"tt2074508";"Smoldering Children";"2011";"8,6";"2628"
"tt2074509";"Birth";"2011";"8,5";"2685"
"tt2074510";"Afterbirth";"2011";"8,2";"2921"
"tt2106795";"Welcome to Briarcliff";"2012";"8,4";"3464"
"tt2378292";"Tricks and Treats";"2012";"8,5";"2339"
"tt2378294";"Nor'easter";"2012";"8,3";"2226"
"tt2378296";"I Am Anne Frank: Part 1";"2012";"8,4";"2408"
"tt2378304";"I Am Anne Frank: Part 2";"2012";"8,9";"2573"
"tt2383792";"The Origins of Monstrosity";"2012";"8,3";"1958"
"tt2436548";"Dark Cousin";"2012";"8,3";"1933"
"tt2471092";"Unholy Night";"2012";"8,7";"1995"
"tt2471094";"The Coat Hanger";"2012";"8,5";"1883"
"tt2471102";"The Name Game";"2013";"9,0";"2580"
"tt2471106";"Spilt Milk";"2013";"8,5";"1908"
"tt2471112";"Continuum";"2013";"7,7";"1940"
"tt2471114";"Madness Ends";"2013";"8,7";"2891"
"tt2516452";"Bitchcraft";"2013";"8,5";"3863"
"tt3175800";"Boy Parts";"2013";"8,2";"2697"
"tt3175804";"The Replacements";"2013";"8,3";"2478"
"tt3213080";"Fearful Pranks Ensue";"2013";"8,4";"2423"
"tt3213082";"Burn, Witch. Burn!";"2013";"8,4";"2420"
"tt3223256";"The Axeman Cometh";"2013";"8,1";"2248"
"tt3223258";"The Dead";"2013";"8,1";"1898"
"tt3223262";"The Sacred Taking";"2013";"8,1";"2115"
"tt3223260";"Head";"2013";"8,9";"2079"
"tt3223264";"The Magical Delights of Stevie Nicks";"2014";"8,2";"1981"
"tt3223266";"Protect the Coven";"2014";"8,0";"1707"
"tt3223270";"Go to Hell";"2014";"8,3";"1792"
"tt3223272";"The Seven Wonders";"2014";"7,9";"2690"
"tt3317604";"Monsters Among Us";"2014";"8,4";"4074"
"tt3687726";"Massacres and Matinees";"2014";"8,2";"2321"
"tt3687728";"Edward Mordrake: Part 1";"2014";"8,2";"1951"
"tt3687724";"Edward Mordrake: Part 2";"2014";"8,8";"2238"
"tt3687734";"Pink Cupcakes";"2014";"8,1";"1616"
"tt3687742";"Bullseye";"2014";"7,8";"1587"
"tt3687732";"Test of Strength";"2014";"8,0";"1568"
"tt3687730";"Blood Bath";"2014";"8,1";"1402"
"tt3687740";"Tupperware Party Massacre";"2014";"8,0";"1670"
"tt3687744";"Orphans";"2014";"8,8";"2706"
"tt3781960";"Magical Thinking";"2015";"8,1";"1325"
"tt3781962";"Show Stoppers";"2015";"8,3";"1517"
"tt3781964";"Curtain Call";"2015";"8,1";"2220"
"tt4217832";"Checking In";"2015";"8,0";"4256"
"tt4480742";"Chutes and Ladders";"2015";"7,9";"2488"
"tt4480746";"Mommy";"2015";"7,7";"1928"
"tt4480760";"Devil's Night";"2015";"8,0";"2077"
"tt4480766";"Room Service";"2015";"8,0";"1880"
"tt4480768";"Room 33";"2015";"7,8";"1411"
"tt4480776";"Flicker";"2015";"7,9";"1397"
"tt4480780";"The Ten Commandments Killer";"2015";"7,8";"1335"
"tt4480778";"She Wants Revenge";"2015";"7,7";"878"
"tt4480784";"She Gets Revenge";"2015";"8,2";"841"
"tt4480792";"Battle Royale";"2016";"8,2";"867"
"tt4480800";"Be Our Guest";"2016";"8,0";"1031"
"tt5194600";"Chapter 1";"2016";"8,0";"2996"
"tt4480806";"Chapter 2";"2016";"7,8";"1901"
"tt5839308";"Chapter 3";"2016";"N/A";"N/A"
"tt5915274";"Chapter 4";"2016";"8,4";"1654"
"tt5915284";"Chapter 5";"2016";"8,6";"1832"
"tt5915290";"Chapter 6";"2016";"8,7";"2254"
"tt5915294";"Chapter 7";"2016";"8,4";"1795"
"tt5915300";"Chapter 8";"2016";"7,8";"1282"
"tt5902962";"Chapter 9";"2016";"7,9";"1421"
"tt5748102";"Chapter 10";"2016";"7,3";"711"
"tt6137398";"Episode #7.1";"2017";"N/A";"N/A"
"tt3097534";"The Crocodile's Dilemma";"2014";"9,4";"7763"
"tt3296848";"The Rooster Prince";"2014";"8,6";"5090"
"tt3519062";"A Muddy Road";"2014";"8,8";"4748"
"tt3578722";"Eating the Blame";"2014";"9,1";"4578"
"tt3514096";"The Six Ungraspables";"2014";"8,7";"4190"
"tt3551076";"Buridan's Ass";"2014";"9,4";"5738"
"tt3578728";"Who Shaves the Barber?";"2014";"9,1";"4367"
"tt3468290";"The Heap";"2014";"8,8";"4097"
"tt3599898";"A Fox, a Rabbit, and a Cabbage";"2014";"9,4";"4979"
"tt3599918";"Morton's Fork";"2014";"9,4";"5112"
"tt3836974";"Waiting for Dutch";"2015";"9,1";"5757"
"tt4001064";"Before the Law";"2015";"8,8";"3953"
"tt4001074";"The Myth of Sisyphus";"2015";"8,9";"3683"
"tt4001070";"Fear and Trembling";"2015";"9,0";"3639"
"tt4001084";"The Gift of the Magi";"2015";"9,4";"3742"
"tt4001082";"Rhinoceros";"2015";"9,5";"4309"
"tt4001092";"Did You Do This? No, You Did It!";"2015";"9,1";"3559"
"tt4001088";"Loplop";"2015";"9,6";"5390"
"tt4001090";"The Castle";"2015";"9,6";"5380"
"tt3886622";"Palindrome";"2015";"8,6";"3863"
"tt5223488";"The Law of Vacant Places";"2017";"8,9";"3280"
"tt5273758";"The Principle of Restricted Choice";"2017";"8,5";"1556"
"tt5273760";"The Law of Non-Contradiction";"2017";"8,4";"1815"
"tt5273762";"The Narrow Escape Problem";"2017";"8,7";"1090"
"tt5273774";"The House of Special Purpose";"2017";"8,8";"768"
"tt5273764";"The Lord of No Mercy";"2017";"N/A";"N/A"
"tt5273770";"The Law of Inevitability";"2017";"N/A";"N/A"
"tt5273772";"Who Rules the Land of Denial?";"2017";"9,5";"75"
"tt5273778";"Aporia";"2017";"9,3";"940"
"tt5273780";"Somebody to Love";"2017";"N/A";"N/A"
"tt4277096";"From the Ashes of Tragedy";"2016";"8,7";"2523"
"tt4277098";"The Run of His Life";"2016";"8,3";"1972"
"tt4277102";"The Dream Team";"2016";"8,3";"1746"
"tt4277100";"100% Not Guilty";"2016";"8,7";"1696"
"tt4277104";"The Race Card";"2016";"8,7";"1557"
"tt4277106";"Marcia, Marcia, Marcia";"2016";"9,0";"1816"
"tt4277112";"Conspiracy Theories";"2016";"8,7";"1411"
"tt4277114";"A Jury in Jail";"2016";"8,7";"1465"
"tt4277116";"Manna from Heaven";"2016";"9,3";"1122"
"tt4277118";"The Verdict";"2016";"9,3";"854"
"tt5378852";"Episode #2.1";"2018";"N/A";"N/A"
"tt5718950";"Pilot";"2017";"8,8";"910"
"tt5718954";"The Other Woman";"2017";"N/A";"N/A"
"tt5720472";"And the Winner Is... (The Oscars of 1963)";"2017";"9,4";"684"
"tt5720476";"Hagsploitation";"2017";"8,6";"318"
"tt5720478";"Abandoned";"2017";"9,8";"6"
"tt5718952";"You Mean All This Time We Could Have Been Friends?";"2017";"9,5";"558"
"tt0699523";"Pilot";"2002";"8,1";"1240"
"tt0699520";"Our Gang";"2002";"7,5";"808"
"tt0699538";"The Spread";"2002";"7,4";"851"
"tt0699499";"Dawg Days";"2002";"7,5";"714"
"tt0699488";"Blowback";"2002";"8,2";"790"
"tt0699522";"Pay in Pain";"2002";"8,5";"1186"
"tt0699539";"Throwaway";"2002";"8,4";"1055"
"tt0699504";"Dragonchasers";"2002";"8,0";"696"
"tt0699491";"Carnivores";"2002";"8,5";"850"
"tt0699541";"Two Days of Blood";"2002";"7,3";"645"
"tt0699494";"Circles";"2002";"8,0";"625"
"tt0699537";"The Quick Fix";"2003";"7,4";"683"
"tt0699501";"Dead Soldiers";"2003";"8,6";"832"
"tt0699521";"Partners";"2003";"8,2";"1187"
"tt0699492";"Carte Blanche";"2003";"9,0";"960"
"tt0699509";"Greenlit";"2003";"7,6";"679"
"tt0699510";"Homewrecker";"2003";"7,9";"811"
"tt0699500";"Co-Pilot";"2003";"6,1";"1474"
"tt0699495";"Coyotes";"2003";"7,7";"614"
"tt0699512";"Inferno";"2003";"8,0";"851"
"tt0699503";"Dominoes Falling";"2003";"8,9";"1320"
"tt0699487";"Blood and Water";"2004";"7,5";"571"
"tt0699489";"Bottom Bitch";"2004";"8,6";"1438"
"tt0699518";"Mum";"2004";"8,7";"1009"
"tt0699525";"Posse Up";"2004";"7,3";"561"
"tt0699528";"Safe";"2004";"7,5";"567"
"tt0699530";"Slipknot";"2004";"7,4";"537"
"tt0699531";"Strays";"2004";"8,9";"1051"
"tt0699519";"On Tilt";"2004";"8,5";"697"
"tt0699536";"The Cure";"2005";"5,1";"1111"
"tt0699508";"Grave";"2005";"6,5";"535"
"tt0699485";"Bang";"2005";"6,3";"572"
"tt0699502";"Doghouse";"2005";"6,6";"565"
"tt0699513";"Insurgents";"2005";"5,1";"849"
"tt0699511";"Hurt";"2005";"5,1";"1136"
"tt0699498";"Cut Throat";"2005";"6,9";"517"
"tt0699484";"Back in the Hole";"2005";"5,3";"818"
"tt0699481";"A Thousand Deaths";"2005";"6,7";"602"
"tt0699515";"Judas Priest";"2005";"5,3";"912"
"tt0699482";"Ain't That a Shame";"2005";"3,6";"927"
"tt0699506";"Extraction";"2006";"8,2";"1346"
"tt0699514";"Jailbait";"2006";"8,1";"1290"
"tt0699534";"Tapa Boca";"2006";"7,1";"546"
"tt0699540";"Trophy";"2006";"7,8";"1116"
"tt0699516";"Kavanaugh";"2006";"8,1";"1288"
"tt0762492";"Smoked";"2006";"7,8";"1084"
"tt0757684";"Of Mice and Lem";"2006";"7,5";"1023"
"tt0761273";"Postpartum";"2006";"8,3";"1332"
"tt0836472";"On the Jones";"2007";"7,6";"589"
"tt0795277";"Baptism by Fire";"2007";"8,5";"1341"
"tt0844622";"Back to One";"2007";"7,7";"609"
"tt0979129";"The New Guy";"2007";"7,6";"505"
"tt0902870";"Haunts";"2007";"7,3";"551"
"tt1026198";"Chasing Ghosts";"2007";"8,1";"531"
"tt1033349";"Exiled";"2007";"7,6";"492"
"tt0865248";"The Math of the Wrath";"2007";"8,8";"1284"
"tt1038578";"Recoil";"2007";"7,6";"442"
"tt1019218";"Spanish Practices";"2007";"9,0";"1262"
"tt1243827";"Coefficient of Drag";"2008";"8,5";"467"
"tt1243832";"Snitch";"2008";"7,4";"410"
"tt1243833";"Money Shot";"2008";"8,2";"1152"
"tt1243834";"Genocide";"2008";"7,4";"457"
"tt1243835";"Game Face";"2008";"7,4";"468"
"tt1243836";"Animal Control";"2008";"8,5";"464"
"tt1243837";"Bitches Brew";"2008";"7,2";"479"
"tt1243838";"Parricide";"2008";"8,1";"583"
"tt1243839";"Moving Day";"2008";"7,6";"419"
"tt1243828";"Party Line";"2008";"8,2";"1178"
"tt1243829";"Petty Cash";"2008";"7,6";"436"
"tt1243830";"Possible Kill Screen";"2008";"8,6";"625"
"tt1243831";"Family Meeting";"2008";"9,1";"1377"
"tt0661193";"Pilot";"2003";"8,7";"404"
"tt0661183";"Mandi/Randi";"2003";"7,9";"245"
"tt0661189";"Nanette Babcock";"2003";"8,0";"249"
"tt0661199";"Sofia Lopez";"2003";"7,8";"240"
"tt0661181";"Kurt Dempsey";"2003";"7,6";"226"
"tt0661185";"Megan O'Hara";"2003";"7,9";"235"
"tt0661169";"Cliff Mantegna";"2003";"8,1";"222"
"tt0661166";"Cara Fitzgerald";"2003";"8,2";"233"
"tt0661200";"Sofia Lopez II";"2003";"8,2";"210"
"tt0661160";"Adelle Coffin";"2003";"8,7";"255"
"tt0661187";"Montana/Sassy/Justice";"2003";"7,6";"213"
"tt0661163";"Antonia Ramos";"2003";"8,1";"191"
"tt0661171";"Escobar Gallardo";"2003";"8,8";"269"
"tt0661170";"Erica Noughton";"2004";"8,5";"225"
"tt0661168";"Christian Troy";"2004";"8,1";"181"
"tt0661184";"Manya Mabika";"2004";"8,2";"184"
"tt0661188";"Mrs. Grubman";"2004";"8,1";"169"
"tt0661176";"Joel Gideon";"2004";"8,2";"168"
"tt0661165";"Bobbi Broderick";"2004";"8,2";"177"
"tt0661190";"Naomi Gaines";"2004";"8,5";"187"
"tt0661161";"Agatha Ripp";"2004";"8,3";"219"
"tt0661196";"Rose and Raven Rosenberg";"2004";"8,8";"222"
"tt0661180";"Kimber Henry";"2004";"8,1";"180"
"tt0661191";"Natasha Charles";"2004";"8,1";"177"
"tt0661178";"Julia McNamara";"2004";"8,4";"224"
"tt0661192";"Oona Wentworth";"2004";"8,2";"160"
"tt0661202";NA;NA;NA;NA
"tt0661198";"Sean McNamara";"2004";"8,3";"172"
"tt0661175";"Joan Rivers";"2004";"9,0";"280"
"tt0661186";"Momma Boone";"2005";"8,2";"217"
"tt0661179";"KiKi";"2005";"8,2";"169"
"tt0661162";"Derek, Alex, and Gary";"2005";"8,1";"168"
"tt0661195";"Rhea Reynolds";"2005";"8,2";"173"
"tt0661173";"Granville Trapp";"2005";"8,4";"209"
"tt0661172";"Frankenlaura";"2005";"7,6";"155"
"tt0661164";"Ben White";"2005";"7,9";"155"
"tt0661201";"Tommy Bolton";"2005";"7,7";"154"
"tt0661174";"Hannah Tedesco";"2005";"7,7";"157"
"tt0661182";"Madison Berg";"2005";"8,1";"195"
"tt0661159";"Abby Mays";"2005";"8,2";"183"
"tt0661197";"Sal Perri";"2005";"8,1";"193"
"tt0661177";"Joy Kringle";"2005";"7,8";"173"
"tt0661167";"Cherry Peck";"2005";"8,3";"183"
"tt0661194";"Quentin Costa";"2005";"8,7";"283"
"tt0816897";"Cindy Plumb";"2006";"8,1";"225"
"tt0816896";"Blu Mondae";"2006";"7,9";"190"
"tt0865715";NA;NA;NA;NA
"tt0863902";"Shari Noble";"2006";"8,1";"168"
"tt0866229";"Faith Wolper, PhD";"2006";"8,1";"173"
"tt0866226";"Burt Landau";"2006";"7,8";"167"
"tt0866230";"Liz Cruz";"2006";"7,6";"172"
"tt0866231";"Merrill Bobolit";"2006";"8,3";"190"
"tt0888288";"Diana Lubey";"2006";"8,2";"179"
"tt0897919";"Reefer";"2006";"8,5";"201"
"tt0900672";"Willy Ward";"2006";"8,0";"157"
"tt1058340";"Carly Summers";"2007";"8,3";"280"
"tt1058356";"Dawn Budge II";"2007";"8,0";"182"
"tt1058357";"Chaz Darling";"2007";"7,8";"153"
"tt1058360";"Duke Collins";"2007";"7,7";"157"
"tt1058341";"Magda and Jeff";"2008";"8,1";"166"
"tt1058342";"Kyle Ainge";"2008";"7,7";"154"
"tt1058343";"Lulu Grandiron";"2008";"7,9";"151"
"tt1058344";"August Walden";"2008";"8,3";"176"
"tt1058345";"Candy Richards";"2008";"8,3";"198"
"tt1335605";"Gene Shelly";"2009";"7,6";"136"
"tt1335608";"Roxy St. James";"2009";"7,7";"152"
"tt1335609";"Ricky Wells";"2009";"7,8";"136"
"tt1335607";"Manny Skerritt";"2009";"7,7";"162"
"tt1335603";"Allegra Caldarello";"2009";"7,5";"138"
"tt1335606";"Giselle Blaylock & Legend Chandler";"2009";"8,1";"156"
"tt1058347";"Enigma";"2009";"7,8";"149"
"tt1058348";"Briggitte Reinholt";"2009";"7,5";"132"
"tt1058349";"Jenny Juggs";"2009";"7,7";"144"
"tt1284881";"Alexis Stone";"2009";"7,5";"130"
"tt1413904";"Wesley Clovis";"2009";"7,9";"141"
"tt1413905";"Willow Banks";"2010";"7,5";"134"
"tt1413902";"Joel Seabrook";"2010";"7,5";"134"
"tt1426094";"Virginia Hayes";"2010";"7,7";"134"
"tt1444065";"Dr. Griffin";"2010";"7,7";"144"
"tt1425560";"Christian Troy II";"2010";"7,0";"126"
"tt1444066";"Walter and Edith Krieger";"2010";"7,4";"129"
"tt1452768";"Hiro Yoshimura";"2010";"7,7";"219"
"tt0685309";"Guts";"2004";"8,9";"235"
"tt0685308";"Gay";"2004";"8,5";"169"
"tt0685315";"Kansas";"2004";"8,4";"139"
"tt0685307";"DNA";"2004";"8,4";"123"
"tt0685318";"Orphans";"2004";"8,6";"139"
"tt0685321";"Revenge";"2004";"8,3";"106"
"tt0685313";"Inches";"2004";"8,2";"125"
"tt0685301";"Alarm";"2004";"8,0";"101"
"tt0685312";"Immortal";"2004";"8,2";"101"
"tt0685317";"Mom";"2004";"8,0";"97"
"tt0685316";"Leaving";"2004";"8,2";"92"
"tt0685326";"Voicemail";"2005";"8,4";"112"
"tt0685311";"Harmony";"2005";"7,7";"80"
"tt0685302";"Balls";"2005";"8,1";"87"
"tt0685325";"Twat";"2005";"8,5";"103"
"tt0685323";"Sensitivity";"2005";"8,8";"114"
"tt0685324";"Shame";"2005";"7,8";"86"
"tt0685303";"Believe";"2005";"8,8";"109"
"tt0685305";"Brains";"2005";"8,9";"115"
"tt0685304";"Bitch";"2005";"7,5";"85"
"tt0685310";"Happy";"2005";"8,8";"110"
"tt0685314";"Justice";"2005";"9,1";"166"
"tt0801395";"Devil";"2006";"9,0";"159"
"tt0773637";"Discovery";"2006";"8,7";"120"
"tt0816925";"Torture";"2006";"8,0";"96"
"tt0782554";"Sparks";"2006";"8,0";"89"
"tt0805309";"Chlamydia";"2006";"8,3";"93"
"tt0805310";"Zombies";"2006";"8,3";"96"
"tt0812064";"Satisfaction";"2006";"8,4";"90"
"tt0831757";"Karate";"2006";"8,4";"91"
"tt0834781";"Pieces";"2006";"8,3";"79"
"tt0834782";"Retards";"2006";"8,3";"96"
"tt0843969";"Twilight";"2006";"8,6";"92"
"tt0837428";"Hell";"2006";"8,4";"92"
"tt0845362";"Beached";"2006";"8,6";"106"
"tt0933604";"Baby Face";"2007";"8,6";"145"
"tt1028412";"Tuesday";"2007";"7,8";"90"
"tt0971948";"Commitment";"2007";"7,6";"78"
"tt0979706";"Pussified";"2007";"7,5";"83"
"tt1017615";"Black";"2007";"7,3";"67"
"tt1017237";"Balance";"2007";"7,3";"72"
"tt1028413";"Seven";"2007";"8,0";"81"
"tt1028414";"Solo";"2007";"7,8";"87"
"tt1028408";"High";"2007";"6,9";"66"
"tt1028409";"Cycle";"2007";"7,4";"75"
"tt1028410";"Keefe";"2007";"7,3";"68"
"tt1028411";"Yaz";"2007";"7,8";"78"
"tt1135699";"Baptism";"2009";"8,6";"114"
"tt1135710";"French";"2009";"8,6";"80"
"tt1135714";"Wine";"2009";"7,7";"67"
"tt1135715";"Jimmy";"2009";"8,0";"77"
"tt1135716";"Sheila";"2009";"7,9";"70"
"tt1135717";"Perspective";"2009";"7,9";"61"
"tt1135718";"Play";"2009";"7,8";"65"
"tt1135719";"Iceman";"2009";"8,2";"67"
"tt1135720";"Thaw";"2009";"7,7";"75"
"tt1135700";"Control";"2009";"8,1";"59"
"tt1135701";"Mickey";"2009";"8,0";"62"
"tt1135702";"Disease";"2009";"7,3";"58"
"tt1135703";"Torch";"2009";"7,9";"59"
"tt1135706";"Clean";"2009";"7,4";"50"
"tt1135707";"Lesbos";"2009";"7,9";"62"
"tt1135708";"Carrot";"2009";"7,8";"57"
"tt1135709";"David";"2009";"7,5";"67"
"tt1135711";"Zippo";"2009";"7,2";"50"
"tt1135712";"Jump";"2009";"7,9";"63"
"tt1135713";"Drink";"2009";"8,5";"77"
"tt1680244";"Change";"2010";"7,2";"48"
